Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),distance_km,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter
33,4.6,47,16.47695255795527,True,False,False,False,True,False
34,4.8,28,3.1090243972299714,False,False,False,False,False,True
31,4.6,54,16.90290152749197,False,False,False,False,True,False
25,4.6,26,10.725034637880958,False,True,False,True,False,False
28,4.7,20,3.10533227339685,False,True,False,False,False,True
24,4.6,29,17.09806123890409,False,False,False,False,False,True
23,4.7,26,10.725127399399225,False,True,False,False,True,False
30,4.0,34,9.088084092164259,True,False,False,False,True,False
28,4.1,39,19.618645096414927,True,False,False,False,False,True
30,4.3,33,5.962202685727718,False,True,False,False,True,False
32,4.5,26,3.0182264849996012,False,False,True,False,True,False
23,4.6,17,16.113171400944374,False,False,True,False,False,True
28,5.0,23,12.435597855540221,False,False,True,False,False,True
35,4.1,34,6.105290657855922,False,False,True,False,False,True
22,5.0,33,4.537553114731602,False,True,False,False,True,False
24,4.9,11,9.220373067021216,False,False,True,False,True,False
31,5.0,16,9.121136119359766,False,True,False,False,False,True
33,4.8,30,4.656983638230308,False,False,False,False,True,False
36,4.7,27,9.327028546829316,False,False,False,False,True,False
30,4.9,30,10.433242609954101,False,False,True,False,True,False
25,4.1,35,12.292722741488559,True,False,False,False,True,False
21,4.6,16,16.851359915661256,False,False,True,False,False,True
20,4.9,18,14.022253080995233,False,True,False,False,True,False
29,4.5,18,1.5525607701091517,True,False,False,False,True,False
28,5.0,33,13.82967763210672,False,True,False,False,True,False
36,5.0,25,10.707345040408097,False,False,False,False,True,False
34,4.0,43,7.648947507755509,True,False,False,False,True,False
25,4.9,23,12.42069253996503,False,True,False,False,True,False
32,4.7,24,1.5367917694809952,False,True,False,False,True,False
37,4.3,31,13.830206237242956,False,False,True,False,True,False
26,4.8,38,16.983521006781764,False,True,False,False,True,False
31,4.8,30,4.469203457950985,True,False,False,False,True,False
37,5.0,33,1.5203573134022046,False,False,False,False,False,True
29,4.6,27,1.5126917819914392,False,False,True,False,True,False
39,4.9,28,19.761050003538962,True,False,False,False,False,True
37,4.7,12,1.5148048951935007,False,False,True,False,False,True
37,4.7,19,5.960345509794304,False,True,False,False,False,True
38,4.8,36,7.772809995408273,True,False,False,False,False,True
29,4.9,10,7.660348489150972,True,False,False,True,False,False
20,4.8,11,13.973947080769713,False,False,True,False,False,True
33,4.2,39,17.074904532035713,False,False,True,False,True,False
30,4.9,28,13.77113289483828,False,False,True,False,True,False
36,4.9,18,9.181146899051038,False,True,False,True,False,False
20,4.7,32,9.074331008326515,True,False,False,False,True,False
30,4.8,42,17.13802247711509,True,False,False,False,True,False
39,4.2,49,14.022268860182423,False,True,False,False,True,False
29,4.6,18,4.530109268846602,True,False,False,False,False,True
28,4.7,13,19.359307695550992,False,False,False,False,True,False
28,4.9,43,13.767318777064409,False,False,True,False,True,False
27,4.9,13,19.760798007029905,False,True,False,False,True,False
24,4.2,28,3.0270968572420225,False,True,False,False,True,False
29,4.6,33,13.989450296958767,False,True,False,False,False,False
20,5.0,22,4.537989684962583,False,False,True,False,False,True
29,4.6,19,1.4883242204430953,False,True,False,False,False,True
31,4.6,20,1.5581193629487389,False,False,True,False,False,True
28,4.9,28,7.5683304812856536,False,False,False,False,True,False
29,5.0,13,12.116950608888414,True,False,False,True,False,False
36,4.4,46,7.342575883380827,False,False,True,False,True,False
38,4.5,25,1.5367917694809952,False,False,True,False,True,False
37,4.5,19,6.039377797768857,False,False,True,False,False,True
23,4.6,26,7.761839422154042,False,False,True,False,True,False
38,4.5,32,13.788581570141362,False,False,True,False,False,True
37,4.7,34,6.147127365910595,False,False,True,False,True,False
22,4.5,17,11.91657558009644,False,False,False,False,True,False
31,4.2,37,19.661310204458474,False,True,False,False,True,False
34,4.8,30,6.20880395990009,False,False,True,False,True,False
31,5.0,16,4.537516076226438,False,False,False,False,False,True
29,4.9,25,13.973207156405252,False,False,True,False,True,False
31,4.7,24,10.756990051436132,True,False,False,False,False,True
25,4.8,16,1.5125976112065025,False,False,True,False,False,True
33,4.4,32,7.683253857182166,False,False,True,False,True,False
30,4.8,38,13.612154686696366,False,False,True,False,False,True
30,5.0,21,12.435238152054547,False,False,True,False,True,False
28,4.9,26,4.59595027478907,True,False,False,False,False,True
28,4.6,19,6.037474189824093,False,False,True,False,False,True
25,4.7,15,3.104605953841284,False,True,False,False,True,False
39,5.0,20,7.60168152834193,False,True,False,False,True,False
29,5.0,23,10.906058503327221,False,False,False,True,False,False
29,4.5,16,10.279728368312055,False,False,True,False,True,False
33,4.7,27,6.232341754608859,False,False,False,False,True,False
28,4.7,16,9.220397882984718,False,True,False,False,True,False
37,4.1,34,3.0735639629147333,False,True,False,False,False,True
31,4.6,54,20.253058591951756,False,False,False,False,True,False
39,4.4,23,7.660678233235288,True,False,False,False,True,False
39,4.0,33,19.975741216257433,False,True,False,False,False,True
35,4.6,18,4.663600819587387,False,False,False,False,False,True
29,4.6,28,12.41848049973811,True,False,False,False,True,False
27,4.8,27,17.07679057474372,False,False,False,True,False,False
28,4.5,20,4.530095678799627,True,False,False,False,True,False
30,4.5,26,20.850948424311873,False,False,False,True,False,False
35,4.6,19,2.984400688567299,False,True,False,False,False,True
26,4.6,15,6.217735074214348,False,True,False,False,True,False
25,4.9,29,6.1469671519338895,False,True,False,False,True,False
38,4.8,43,13.184113175194765,False,False,False,False,True,False
27,4.5,15,7.546888128063204,False,True,False,False,False,True
39,4.8,24,1.5526968797445755,False,True,False,False,True,False
37,4.5,20,1.5204696675466998,False,True,False,False,False,True
28,4.7,21,6.175880260449182,False,True,False,False,False,True
31,4.9,24,9.363335625303176,True,False,False,False,True,False
30,4.9,13,3.0408635912257624,False,True,False,False,False,True
30,5.0,28,7.790177003822013,False,True,False,False,True,False
23,4.9,23,17.07679057474372,False,False,False,False,True,False
33,4.8,36,10.867473945951692,False,False,False,False,True,False
21,4.7,23,6.080888252609821,False,False,False,False,False,True
31,4.9,30,7.761735387691425,False,True,False,False,False,True
38,4.7,24,20.55736413547124,True,False,False,False,True,False
31,4.8,20,9.055361318453961,False,False,True,False,False,True
38,4.8,24,1.5202938690324594,False,False,False,True,False,False
20,5.0,20,3.0646598407974865,False,True,False,False,False,True
26,4.6,23,10.881463659821872,False,True,False,False,True,False
39,5.0,18,9.315071060294844,False,True,False,False,True,False
32,5.0,31,1.5545511732988062,False,False,False,False,True,False
23,4.8,19,6.232193723015724,False,True,False,True,False,False
24,4.6,15,4.66364460686909,False,False,True,False,True,False
39,4.1,34,2.9370627446070836,False,False,False,False,True,False
20,4.9,20,10.880935113345313,False,False,True,False,True,False
36,4.7,24,20.182634488293672,False,False,False,True,False,False
33,4.1,37,10.866277692518308,False,True,False,True,False,False
30,4.2,31,10.427225702895106,False,False,False,False,False,True
26,4.3,40,16.637054384885012,False,True,False,False,False,True
29,3.8,42,7.545174704993206,True,False,False,False,True,False
31,4.4,26,1.5300320235211002,True,False,False,False,True,False
39,4.8,28,7.684168603439756,False,False,False,False,False,True
33,4.8,44,12.079886418819733,True,False,False,False,False,True
31,4.2,27,8.93778311563518,True,False,False,False,True,False
37,4.6,15,20.285370057703716,True,False,False,False,False,True
25,4.0,35,13.48135123231739,True,False,False,False,True,False
34,4.7,25,6.209259882041872,False,False,False,False,True,False
32,4.6,40,13.40647565433019,False,False,True,False,True,False
25,4.5,14,11.916994721599236,True,False,False,False,True,False
39,4.6,17,9.075387359616569,False,False,True,False,False,True
39,4.9,24,12.074063090452917,True,False,False,False,False,True
39,4.7,20,6.116971669682334,True,False,False,False,True,False
29,4.1,32,13.762197002525635,True,False,False,False,False,True
22,5.0,13,17.166080388499672,False,False,True,False,True,False
20,4.9,26,19.08722804529813,False,False,True,False,False,True
24,4.8,20,16.412167717794997,False,False,True,False,True,False
23,4.8,13,1.5126021292430176,False,True,False,False,False,True
36,4.7,20,3.1162479956299673,False,False,True,False,False,True
38,4.0,34,4.663438748149055,False,False,True,False,False,True
28,4.3,44,17.076258901183188,False,False,False,False,False,True
22,4.6,28,13.765756924309539,False,True,False,False,True,False
25,4.6,20,9.121519225895119,False,False,True,False,True,False
37,4.0,32,1.5581398113186737,True,False,False,False,False,True
38,4.8,29,9.220316822180319,False,False,True,False,True,False
32,4.9,30,19.47162085242135,False,False,True,False,False,True
35,4.9,23,9.175193844437826,False,False,True,False,True,False
28,4.8,23,16.85352490584544,False,True,False,False,False,True
30,4.5,40,17.137660049154135,False,False,True,False,True,False
29,4.7,18,3.1161423837882567,True,False,False,False,False,True
33,4.3,32,20.177519993018656,False,False,False,False,False,True
25,4.7,28,1.5448861219871521,False,False,False,False,True,False
37,4.7,19,10.866277692518308,True,False,False,False,True,False
36,4.5,25,9.122100805601145,False,True,False,False,False,True
38,4.8,37,13.98951205355768,False,True,False,False,False,True
36,5.0,29,9.348112475389563,False,False,True,False,True,False
37,4.6,29,4.6575909554297805,False,True,False,False,True,False
30,4.6,16,20.25378851608599,False,False,False,False,False,True
39,4.6,29,12.419632405531052,False,False,True,False,False,True
38,4.7,20,7.763161028493024,False,False,True,False,True,False
34,4.6,28,1.5101672504865262,False,True,False,False,True,False
22,5.0,23,9.313705947300656,False,False,False,False,False,True
29,4.6,34,13.830084721845328,False,True,False,False,False,True
29,4.6,27,5.958808071070684,False,True,False,False,True,False
25,4.6,12,3.0188687420087144,False,False,False,False,False,True
23,4.0,29,4.657672650623545,False,True,False,False,True,False
32,4.7,25,3.0295383085102503,False,True,False,False,True,False
29,2.7,36,17.076407856166536,False,True,False,False,False,True
31,4.3,35,10.426910834184746,True,False,False,False,True,False
20,4.6,23,17.076712975302453,True,False,False,False,True,False
37,4.6,30,9.121519225895119,False,False,False,False,False,True
27,4.3,31,7.4489701519330795,False,False,False,False,True,False
32,4.6,28,1.5204709334108633,False,False,True,False,True,False
21,5.0,17,6.129149863507623,True,False,False,False,False,True
38,5.0,19,1.5125236323325255,False,True,False,False,False,True
37,4.6,21,17.13783007771357,False,False,True,False,False,True
25,4.8,22,4.528158738548494,False,False,True,False,True,False
22,4.6,29,7.60161677107109,False,False,False,False,False,True
30,4.3,33,6.210030477135088,False,False,True,False,False,True
39,4.4,30,3.1046320933512375,False,True,False,False,True,False
27,4.8,18,10.641925519431222,False,False,True,False,True,False
28,4.1,47,6.128850978538233,False,True,False,False,True,False
22,5.0,22,19.87758403140865,False,False,True,False,True,False
30,4.7,23,14.022182614282947,True,False,False,False,False,True
27,4.7,27,5.968765122136765,False,False,False,False,True,False
34,4.0,36,7.562921044749782,True,False,False,False,True,False
37,4.9,53,16.826241648658115,True,False,False,False,True,False
31,4.5,22,9.326651352175272,False,True,False,False,False,True
31,4.8,19,8.789429824528609,False,False,True,False,False,True
36,4.8,39,12.419649807727563,False,False,True,True,False,False
22,4.7,14,9.055898607912091,False,False,True,False,True,False
34,5.0,15,6.050355980667948,False,True,False,False,False,True
28,4.8,18,4.596576884051942,False,False,False,False,True,False
24,4.7,34,13.76661690820274,False,True,False,False,True,False
24,4.6,14,7.562267471532845,True,False,False,False,False,True
20,4.8,20,1.5322015943257514,False,True,False,False,True,False
25,4.6,15,16.411341039814936,False,True,False,False,False,True
26,4.7,14,4.588898780683796,True,False,False,True,False,False
23,4.8,36,19.37374583495492,False,True,False,False,True,False
36,4.6,30,12.072385194581402,False,False,False,False,False,True
29,4.8,18,6.209141643213009,True,False,False,False,True,False
29,4.7,34,7.79042498486729,True,False,False,False,False,True
29,4.8,38,19.760798007029905,False,False,True,False,True,False
26,4.5,21,19.659373527443684,True,False,False,False,False,True
30,4.7,53,13.428658000512868,True,False,False,False,True,False
22,4.6,18,12.42059924680664,True,False,False,False,True,False
22,4.6,15,1.536842088254878,False,False,False,False,False,True
24,4.8,21,16.634870118211836,False,False,False,False,True,False
33,4.2,34,16.600060265890743,False,False,False,True,False,False
24,4.1,18,3.0611340136861775,False,False,True,False,True,False
35,4.9,15,6.218153086065015,True,False,False,False,True,False
24,4.5,16,7.7626338661018774,True,False,False,False,False,True
22,4.5,32,13.789630729980562,False,True,False,False,True,False
28,4.9,17,4.674172124263269,True,False,False,False,False,True
21,4.6,21,6.050355980667948,False,False,False,False,True,False
22,4.7,17,13.788852089943369,False,False,True,False,False,True
24,4.8,18,17.07747121287486,False,False,True,False,False,True
24,4.9,10,9.315035594044879,False,False,True,False,False,True
37,4.6,27,20.17900385808542,True,False,False,False,False,True
20,4.4,41,16.72115728076054,False,False,False,False,True,False
23,4.8,23,7.761199672759851,True,False,False,False,True,False
29,4.0,36,16.851045489710874,True,False,False,False,True,False
21,4.5,29,1.4897806686912982,True,False,False,False,True,False
20,4.8,17,4.527973054243058,False,False,True,False,False,True
25,4.8,36,20.181172140809302,False,False,False,False,True,False
24,4.9,18,1.5299884479314707,False,False,True,False,False,True
20,5.0,20,3.060557773040758,False,True,False,False,True,False
31,4.0,37,10.756961091860271,False,False,False,False,True,False
20,4.8,16,13.40647565433019,True,False,False,False,True,False
20,4.9,20,13.97205302455759,False,False,False,False,True,False
21,4.0,42,12.162009006258288,False,True,False,False,False,True
32,4.6,17,9.313614929815012,False,True,False,False,False,True
34,4.4,39,10.587113705075845,True,False,False,False,False,True
30,4.6,27,6.058853851669116,False,False,True,False,True,False
37,5.0,26,3.0188764660307563,True,False,False,False,False,True
33,4.6,29,6.217735074214348,True,False,False,True,False,False
21,4.7,25,10.563519849475314,True,False,False,False,False,True
23,4.6,26,10.641157729337541,False,True,False,False,True,False
22,4.7,11,3.060475538709063,False,False,False,False,False,True
22,4.9,27,11.904941379677055,True,False,False,False,False,True
36,4.7,27,3.0295617213530037,False,True,False,False,True,False
37,4.8,16,4.596543327364382,False,False,False,False,False,True
32,4.8,43,13.735861544288484,False,False,True,False,True,False
38,4.6,25,12.098761963862449,True,False,False,False,False,True
37,4.7,51,13.830131455506187,True,False,False,False,True,False
25,4.9,21,6.210169290102755,False,True,False,False,True,False
24,3.2,40,12.484945384052766,True,False,False,False,True,False
34,4.7,27,12.350452449574242,False,False,True,False,True,False
32,4.7,20,13.969878141806623,True,False,False,False,True,False
22,4.6,24,13.788747286078188,False,False,True,False,True,False
24,5.0,13,6.128850978538233,False,False,True,False,False,True
26,4.9,27,9.193520993944182,False,True,False,True,False,False
35,4.7,28,4.67433301643506,False,False,True,False,True,False
29,4.6,26,12.292885177860324,True,False,False,True,False,False
26,4.7,28,19.97564217448985,True,False,False,False,True,False
22,4.9,26,12.464367397048669,True,False,False,False,False,True
36,4.6,25,6.128757701629757,False,False,False,False,True,False
39,4.5,25,12.161642370389037,False,False,False,False,False,True
37,4.2,37,10.906257371570659,False,True,False,False,True,False
22,4.7,30,12.435256015114375,False,False,True,False,True,False
25,4.2,41,13.99001950805727,False,False,True,False,True,False
26,4.9,16,1.554508559519504,True,False,False,False,False,True
36,5.0,15,19.688394563498182,False,False,True,False,True,False
29,4.5,21,9.074573554008944,False,True,False,False,True,False
32,4.0,44,19.363385329656776,False,False,False,False,True,False
34,4.2,34,9.08144495460351,False,True,False,False,True,False
26,4.8,22,7.683765443180287,False,False,True,False,True,False
22,4.7,17,1.489792976782627,False,False,True,False,False,True
37,4.6,29,7.719540460983309,False,False,False,False,False,True
36,4.4,48,1.5147873459323735,False,True,False,False,True,False
37,4.6,22,9.315069177421892,False,False,False,False,False,True
33,4.7,49,10.568365698817919,True,False,False,False,False,True
30,4.6,21,16.635629218678122,False,True,False,False,True,False
31,4.8,18,7.660582694185052,False,True,False,False,True,False
27,4.9,16,1.5302997807730145,False,False,False,True,False,False
32,4.9,39,12.29361121840287,True,False,False,True,False,False
29,4.6,15,10.279929645180921,False,False,True,True,False,False
24,4.6,20,19.915585713443292,False,False,True,False,True,False
27,4.8,35,12.435597855540221,False,False,False,False,True,False
24,4.8,18,3.040891552951612,True,False,False,False,True,False
23,4.6,16,13.97205302455759,False,True,False,False,True,False
33,4.8,17,6.036610249816451,True,False,False,False,True,False
37,4.8,38,10.255071075729067,True,False,False,False,False,True
20,4.9,16,7.649724402449684,False,True,False,False,True,False
37,5.0,45,20.857115324129595,False,False,False,False,True,False
36,5.0,19,4.561267998364189,False,True,False,False,False,True
30,4.7,16,6.218030984114243,True,False,False,False,False,True
30,4.1,32,4.657153007152837,False,False,True,False,True,False
38,4.6,27,6.058876303739157,True,False,False,False,True,False
27,4.8,15,3.0253210909321173,False,False,True,False,False,True
29,4.6,29,7.661373718933812,False,True,False,True,False,False
35,5.0,23,1.5526929456613006,False,False,True,False,True,False
37,4.8,27,12.435401342193114,True,False,False,False,False,True
34,4.4,38,17.16665964124969,False,False,True,False,False,True
29,4.6,18,3.1214237045527855,False,True,False,False,True,False
30,4.8,32,4.4691549592640305,False,True,False,False,True,False
31,4.6,28,6.217735074214348,True,False,False,False,False,True
29,4.6,22,9.220368460607467,False,True,False,False,True,False
25,4.7,47,10.868667520702992,True,False,False,False,True,False
31,4.5,22,4.530416872303163,False,False,False,False,False,True
37,4.8,27,1.558083864051793,False,False,True,False,False,True
28,4.8,29,6.181400210650747,True,False,False,False,True,False
28,4.6,19,13.970632221184006,False,False,True,False,False,True
20,4.8,27,12.255817809722814,False,True,False,False,False,True
33,4.9,26,9.313300003113902,False,True,False,True,False,False
26,4.6,21,9.087972744661085,False,True,False,True,False,False
24,4.8,18,10.2550536191279,False,True,False,False,False,True
22,4.7,38,16.601276790345967,True,False,False,False,True,False
29,4.6,38,19.658727827948923,True,False,False,False,False,True
24,4.5,28,7.763196932715944,False,True,False,False,False,True
32,4.9,26,9.315729044609785,False,False,True,False,False,True
24,4.3,15,1.5368588631561617,False,False,True,False,True,False
26,4.5,23,16.646515101533154,False,False,True,False,False,True
35,5.0,25,19.67502981142077,False,False,True,False,False,True
23,4.7,13,13.828140500409722,True,False,False,False,True,False
27,4.1,22,3.0644871057616707,True,False,False,False,True,False
26,5.0,27,12.292885177860324,True,False,False,False,True,False
30,4.3,31,6.118745338337485,False,False,True,True,False,False
35,4.9,35,12.29354192492578,False,False,False,False,False,True
25,4.7,18,16.81997876421149,False,True,False,False,True,False
28,4.9,17,10.86586608780909,False,False,False,False,True,False
39,4.2,38,11.917680464391145,False,False,True,False,True,False
20,4.7,45,12.484587017091192,False,False,False,False,True,False
34,3.6,31,19.65982489949014,True,False,False,False,False,True
27,4.9,15,4.560783589287684,False,False,True,False,False,True
37,5.0,17,7.562491288861812,False,True,False,False,False,True
25,4.9,15,6.217735074214348,True,False,False,False,True,False
20,4.8,17,3.1091253358399578,True,False,False,False,True,False
34,5.0,16,1.5126021292430176,False,True,False,False,True,False
32,4.5,29,17.078934089494954,True,False,False,True,False,False
25,4.8,22,16.90061622615426,False,False,False,False,True,False
34,4.8,18,7.790401360105752,False,False,False,False,False,True
31,4.8,20,3.0644638558352577,False,False,False,False,False,True
29,4.5,17,10.5652785705811,True,False,False,False,False,True
29,4.6,11,1.4898285870179706,False,False,True,False,False,True
27,4.8,28,4.5790588809950075,False,False,False,False,True,False
32,4.6,28,9.12108977493757,False,True,False,False,True,False
31,4.3,35,20.205786629218007,False,True,False,False,False,True
36,4.5,39,10.756895455613911,False,False,False,False,False,True
28,4.8,28,6.14707622035735,False,False,False,False,False,True
33,3.9,34,17.07302628964209,False,False,True,True,False,False
33,4.7,21,4.54032123637902,False,False,False,False,True,False
28,4.9,40,10.5864846162781,True,False,False,False,True,False
22,4.6,12,17.13802247711509,False,False,True,True,False,False
33,4.5,30,9.315024038998043,False,False,True,False,True,False
36,4.6,27,12.435806041180756,False,True,False,False,False,True
30,5.0,28,9.17785559642758,False,False,True,False,True,False
37,5.0,19,4.4691549592640305,False,True,False,False,True,False
35,4.3,37,13.77076958377127,False,False,False,False,True,False
33,4.1,44,13.612393202818852,False,False,True,True,False,False
27,5.0,29,16.821912713961545,False,False,False,False,True,False
23,4.5,17,3.0585736588579726,False,False,True,False,False,True
20,4.8,25,20.25305420828035,True,False,False,False,True,False
25,4.7,26,4.674174529063472,True,False,False,False,False,True
30,4.7,25,8.953499779319664,False,False,False,False,True,False
32,4.2,31,2.9794969556315394,False,True,False,False,True,False
31,4.9,26,6.081091813811516,False,True,False,False,False,True
29,4.6,30,3.025144329113595,False,False,False,False,True,False
30,4.0,37,6.050033592458703,False,True,False,False,False,True
24,4.6,12,3.1161407812915183,False,False,False,False,True,False
39,4.9,27,12.161417162421785,False,True,False,False,True,False
39,4.6,31,10.60216485230212,False,True,False,False,False,True
35,4.9,20,7.601614738321588,False,False,False,False,True,False
27,5.0,16,10.42729940099495,True,False,False,False,True,False
23,4.8,16,1.5135725235917652,False,False,True,False,False,True
36,4.5,27,3.1214062495331607,False,False,True,False,False,True
32,4.9,31,7.567411306545492,False,False,False,False,False,True
21,4.9,20,10.880650831531838,True,False,False,False,True,False
27,4.9,13,19.916432533839362,True,False,False,False,False,True
27,4.6,35,10.42769256917753,False,False,True,False,True,False
25,4.5,20,7.6510644585303815,False,False,True,False,True,False
32,3.7,39,12.209907712718547,False,True,False,False,True,False
38,5.0,41,20.85172635753384,False,True,False,False,True,False
35,5.0,49,6.051108888205776,False,False,True,False,True,False
24,4.7,11,16.41187748242431,False,False,False,False,False,True
27,4.4,37,13.788947117364545,False,False,True,False,False,True
21,4.5,17,1.5522330405305722,True,False,False,False,False,True
23,4.2,32,16.902001940859687,False,False,True,False,True,False
36,4.7,27,10.5864846162781,False,False,True,False,True,False
32,4.5,39,19.883251553020397,True,False,False,False,True,False
31,3.8,38,13.78666969363518,False,False,False,False,True,False
23,5.0,21,20.180635114114715,True,False,False,False,False,True
34,3.6,37,16.85352490584544,False,False,False,False,False,True
22,4.9,36,19.76188040923094,False,False,True,False,False,True
30,4.5,26,12.463888116757749,False,False,True,True,False,False
22,4.6,17,14.044169821640054,True,False,False,False,True,False
39,4.9,26,9.178605957040862,False,False,True,False,False,True
32,5.0,25,6.128899374764088,False,True,False,False,True,False
26,5.0,43,16.413159711098032,False,True,False,False,True,False
30,4.9,21,3.0594028768209838,False,False,True,False,True,False
24,4.6,16,12.420750390870612,True,False,False,False,True,False
21,4.8,15,13.972036025783177,True,False,False,False,False,True
33,4.8,33,17.074904532035713,False,True,False,False,True,False
22,4.3,24,9.074331008326515,True,False,False,False,True,False
21,4.8,28,9.055364789945113,False,False,True,False,True,False
32,4.7,26,7.601874226722028,True,False,False,False,False,True
30,4.7,29,1.5094383155993516,True,False,False,False,False,True
29,4.9,15,1.5525722988574742,False,False,True,False,False,True
35,4.0,42,19.36342948174777,True,False,False,False,False,True
21,4.7,13,12.100108934661812,False,False,False,False,False,True
24,4.9,17,4.674280112157379,False,True,False,False,False,True
36,4.3,31,3.121123240711662,False,False,True,False,False,True
39,4.6,29,4.4691549592640305,True,False,False,False,False,True
22,4.5,16,1.465158713283059,True,False,False,False,False,True
28,4.9,14,3.1044353971266565,False,False,False,False,False,True
20,4.8,42,20.18269322461139,False,False,False,False,True,False
29,4.6,23,4.657568579194643,True,False,False,False,True,False
30,4.9,20,5.962202685727718,False,False,True,False,True,False
20,4.9,19,13.392839212002638,False,False,False,False,True,False
33,4.7,30,12.420345124240976,False,True,False,True,False,False
24,4.6,10,8.953221744543825,False,False,True,False,True,False
20,4.8,21,20.20634606758301,False,True,False,False,True,False
26,5.0,30,1.4898424937942714,False,False,True,False,True,False
27,4.8,26,4.528183776759067,False,False,False,False,False,True
39,4.1,32,3.0249808540967433,False,False,False,False,True,False
25,4.7,26,8.79025588198452,False,False,True,False,True,False
27,4.9,16,16.903235903519843,False,False,False,True,False,False
33,5.0,31,1.536836906549953,True,False,False,False,True,False
39,4.1,24,3.0408635912257624,False,True,False,False,True,False
27,4.8,18,4.610120317988261,True,False,False,False,True,False
26,4.9,23,17.074786485938343,False,False,True,False,True,False
32,4.5,28,6.128501214162246,True,False,False,False,True,False
25,5.0,16,4.527261449200724,False,True,False,False,True,False
26,4.9,28,1.5367515001848098,False,True,False,False,False,True
28,4.8,27,13.97317756157655,False,True,False,False,True,False
31,4.7,30,7.6461047483215205,True,False,False,False,False,True
20,4.5,11,3.04081604085675,False,True,False,False,False,True
34,4.7,23,10.417031582411916,False,False,True,False,False,True
31,4.6,28,3.1048274856004796,False,True,False,False,False,True
38,4.0,38,10.757536302641865,False,False,True,False,True,False
27,4.7,10,19.97462742500737,False,False,True,True,False,False
25,4.5,19,20.506944148177876,False,True,False,False,True,False
28,4.7,18,4.560975023661,False,True,False,False,True,False
27,4.7,28,20.206226468830582,False,False,True,True,False,False
32,4.0,34,7.448627554424398,True,False,False,False,False,True
39,4.9,41,4.631691361204381,False,False,False,False,True,False
39,4.4,37,4.663438748149055,False,False,True,False,True,False
39,4.7,28,3.1089029191679383,False,False,True,False,True,False
37,4.9,11,1.5125746930783428,False,False,True,False,True,False
29,4.9,15,3.0645346577473593,True,False,False,False,True,False
33,4.4,36,12.108188788563636,False,False,True,False,True,False
36,4.8,30,12.09917098801042,False,False,False,False,True,False
30,4.6,30,8.937527873529229,True,False,False,False,True,False
34,4.2,33,3.116212741612218,False,True,False,False,True,False
30,4.3,37,19.66599261171412,True,False,False,False,True,False
22,4.6,27,6.081596950437154,False,False,False,False,True,False
21,4.2,31,20.85227883430363,False,False,True,False,True,False
38,4.9,27,7.762461854550194,False,True,False,False,False,True
27,4.8,16,4.65694538594946,False,True,False,False,False,True
24,4.9,15,19.619196710684648,False,True,False,True,False,False
38,5.0,29,9.31563208704705,True,False,False,False,True,False
23,5.0,27,12.236322809891128,False,True,False,False,True,False
29,4.6,25,13.215481259999029,False,True,False,False,True,False
34,4.8,51,19.618968653878262,False,False,False,False,True,False
21,5.0,39,20.851598740135785,False,False,False,True,False,False
34,3.7,34,11.983297481116157,False,True,False,False,True,False
39,5.0,31,9.179538450826048,False,False,True,False,True,False
23,4.8,23,1.4898458841183333,False,False,True,False,False,True
25,4.8,19,6.232380002107721,False,False,False,False,True,False
26,4.8,22,9.193021332844554,False,False,True,False,False,True
29,4.2,17,7.440930174365867,False,False,False,False,True,False
37,4.6,16,1.5147885720051273,True,False,False,False,False,True
29,4.8,44,12.46418980459368,False,True,False,False,True,False
26,4.8,24,2.9961369047359456,False,False,True,False,True,False
25,4.9,17,3.0250863295462396,False,False,True,False,True,False
27,4.3,31,10.641604779432296,False,True,False,True,False,False
24,4.7,17,10.587145367062044,True,False,False,False,True,False
38,4.8,26,14.044305460884756,True,False,False,False,True,False
29,4.6,34,7.660840811905797,False,False,True,False,True,False
31,5.0,40,13.765756924309539,True,False,False,False,False,True
29,4.7,25,4.610405794808594,False,True,False,False,True,False
32,4.9,36,4.657672650623545,True,False,False,False,False,True
34,4.5,21,16.903050893204163,False,False,True,False,True,False
30,4.4,37,19.471424915064745,False,True,False,False,True,False
37,4.1,31,9.15769392685663,False,False,True,False,True,False
24,4.7,11,6.242456810795746,False,False,False,False,False,True
32,4.2,40,16.636875038860897,True,False,False,False,True,False
24,4.8,19,13.392839212002638,False,False,True,False,False,True
32,4.9,18,3.0408160982095778,True,False,False,False,False,True
32,4.3,34,6.209476177667662,False,False,False,False,True,False
39,4.3,31,19.620419296539986,False,False,False,False,False,True
36,4.4,29,3.105091096509636,True,False,False,False,True,False
29,4.6,39,10.907140151568118,False,True,False,False,True,False
36,4.6,21,6.081591883831901,False,True,False,False,True,False
27,4.9,30,17.137407700371956,False,False,True,False,True,False
37,4.9,36,20.25510293833981,False,False,False,False,True,False
23,4.6,14,1.5545625412407003,False,False,True,False,False,True
27,4.9,19,13.631330662170873,False,False,False,False,False,True
25,4.8,22,19.65875217196504,False,False,False,False,False,True
38,5.0,15,6.03744523636816,True,False,False,False,False,True
32,4.5,25,20.20724042537554,False,False,False,False,False,True
29,4.8,23,6.1186308844114,False,False,False,False,False,True
